age,gender,ethnicity,priors_count,charge_severity,decile_score,recidivism,country,cluster,pca1,pca2
40,Male,Native American,2,0,6,0,Mexico,0,-19.49759326883606,20.541445557669004
49,Male,Caucasian,1,0,1,0,Germany,1,43.806194382924325,0.9500192550843528
54,Female,Caucasian,1,0,2,0,Australia,1,37.21511453120613,-12.715415186841769
39,Male,African-American,9,1,5,0,Nigeria,0,-46.68282486694604,-11.414853507650276
23,Male,African-American,0,1,2,0,Nigeria,0,-46.68282486694604,-11.414853507650276
44,Male,African-American,3,0,6,0,Ghana,0,-39.34383608951236,-0.300683459588528
26,Female,African-American,6,1,6,1,Ghana,0,-39.34383608951236,-0.300683459588528
30,Male,African-American,1,0,8,0,Ghana,0,-39.34383608951236,-0.300683459588528
20,Male,African-American,4,1,9,1,Ghana,0,-39.34383608951236,-0.300683459588528
28,Male,Caucasian,1,0,3,0,Germany,1,43.806194382924325,0.9500192550843528
49,Female,Caucasian,2,1,2,0,Germany,1,43.806194382924325,0.9500192550843528
39,Male,African-American,1,1,8,0,Nigeria,0,-46.68282486694604,-11.414853507650276
32,Male,African-American,0,0,9,0,Nigeria,0,-46.68282486694604,-11.414853507650276
67,Male,Hispanic,2,1,1,0,Mexico,0,-19.49759326883606,20.541445557669004
64,Female,Caucasian,0,0,1,0,USA,1,25.43683117763648,-19.27406840457623
22,Male,African-American,3,1,5,1,Ghana,0,-39.34383608951236,-0.300683459588528
21,Female,African-American,0,1,10,1,Ghana,0,-39.34383608951236,-0.300683459588528
28,Male,Hispanic,1,1,5,0,Spain,1,21.28767962005639,24.26151435635069
43,Male,Caucasian,0,0,4,0,Germany,1,43.806194382924325,0.9500192550843528
22,Male,Caucasian,1,1,4,0,Australia,1,37.21511453120613,-12.715415186841769
20,Male,African-American,2,1,5,1,Nigeria,0,-46.68282486694604,-11.414853507650276
30,Female,African-American,10,1,10,1,Ghana,0,-39.34383608951236,-0.300683459588528
22,Male,African-American,2,1,9,1,Nigeria,0,-46.68282486694604,-11.414853507650276
23,Male,African-American,5,1,9,1,Ghana,0,-39.34383608951236,-0.300683459588528
24,Female,African-American,6,0,6,0,Ghana,0,-39.34383608951236,-0.300683459588528
33,Male,African-American,14,1,8,1,Nigeria,0,-46.68282486694604,-11.414853507650276
39,Male,Hispanic,1,0,2,0,Brazil,0,-10.954484877497906,12.2286804464062
20,Male,African-American,1,1,10,1,Nigeria,0,-46.68282486694604,-11.414853507650276
37,Male,Hispanic,5,1,2,0,Brazil,0,-10.954484877497906,12.2286804464062
30,Female,African-American,9,1,9,1,Nigeria,0,-46.68282486694604,-11.414853507650276
38,Male,African-American,16,1,9,1,Nigeria,0,-46.68282486694604,-11.414853507650276
21,Male,Caucasian,0,0,2,0,Turkey,0,-1.0718220494459385,21.829144866124885
37,Female,African-American,0,1,3,0,Nigeria,0,-46.68282486694604,-11.414853507650276
21,Female,African-American,3,1,7,0,Nigeria,0,-46.68282486694604,-11.414853507650276
28,Male,African-American,21,1,10,0,Nigeria,0,-46.68282486694604,-11.414853507650276
22,Male,African-American,0,0,6,0,Nigeria,0,-46.68282486694604,-11.414853507650276
51,Male,African-American,17,0,4,0,Nigeria,0,-46.68282486694604,-11.414853507650276
24,Male,Caucasian,3,1,4,1,Germany,1,43.806194382924325,0.9500192550843528
51,Male,African-American,5,0,3,0,Ghana,0,-39.34383608951236,-0.300683459588528
49,Female,Caucasian,3,1,2,0,Australia,1,37.21511453120613,-12.715415186841769
38,Male,Caucasian,3,0,3,0,Turkey,0,-1.0718220494459385,21.829144866124885
41,Male,African-American,7,1,9,0,Nigeria,0,-46.68282486694604,-11.414853507650276
22,Male,Caucasian,2,1,3,1,Norway,1,47.786863729117535,-13.981413841687583
25,Female,African-American,6,1,7,1,Nigeria,0,-46.68282486694604,-11.414853507650276
26,Male,Caucasian,0,1,3,0,USA,1,25.43683117763648,-19.27406840457623
57,Male,Caucasian,9,1,4,1,Germany,1,43.806194382924325,0.9500192550843528
23,Male,African-American,1,1,5,1,Nigeria,0,-46.68282486694604,-11.414853507650276
56,Male,African-American,12,1,5,1,Ghana,0,-39.34383608951236,-0.300683459588528
22,Female,Caucasian,2,1,6,1,Turkey,0,-1.0718220494459385,21.829144866124885
25,Female,Caucasian,0,1,5,0,Norway,1,47.786863729117535,-13.981413841687583
28,Male,African-American,1,0,3,0,Ghana,0,-39.34383608951236,-0.300683459588528
31,Male,African-American,6,1,9,0,Ghana,0,-39.34383608951236,-0.300683459588528
32,Male,Caucasian,1,0,1,1,Canada,1,35.83177757108504,-15.505969796835672
37,Male,African-American,14,1,8,0,Ghana,0,-39.34383608951236,-0.300683459588528
26,Male,African-American,7,1,9,1,Ghana,0,-39.34383608951236,-0.300683459588528
41,Male,African-American,14,1,6,1,Nigeria,0,-46.68282486694604,-11.414853507650276
36,Male,African-American,1,1,8,1,Nigeria,0,-46.68282486694604,-11.414853507650276
25,Male,African-American,2,1,7,1,Nigeria,0,-46.68282486694604,-11.414853507650276
21,Male,African-American,0,1,7,1,Nigeria,0,-46.68282486694604,-11.414853507650276
21,Male,Caucasian,1,1,4,0,Turkey,0,-1.0718220494459385,21.829144866124885
56,Male,Other,0,0,1,0,Indonesia,0,-41.4182672672213,-17.70168411169513
22,Female,Hispanic,0,1,6,0,Brazil,0,-10.954484877497906,12.2286804464062
21,Male,Caucasian,0,1,8,1,Canada,1,35.83177757108504,-15.505969796835672
21,Male,Caucasian,2,1,7,1,Norway,1,47.786863729117535,-13.981413841687583
28,Male,Caucasian,2,1,2,1,Australia,1,37.21511453120613,-12.715415186841769
35,Male,African-American,12,1,9,0,Nigeria,0,-46.68282486694604,-11.414853507650276
33,Male,African-American,18,1,10,1,Nigeria,0,-46.68282486694604,-11.414853507650276
24,Male,Caucasian,3,1,4,1,Norway,1,47.786863729117535,-13.981413841687583
22,Male,Caucasian,1,0,5,0,Norway,1,47.786863729117535,-13.981413841687583
26,Female,African-American,0,0,10,0,Ghana,0,-39.34383608951236,-0.300683459588528
43,Male,Caucasian,2,1,1,0,Norway,1,47.786863729117535,-13.981413841687583
31,Male,African-American,1,0,2,0,Ghana,0,-39.34383608951236,-0.300683459588528
48,Male,African-American,1,1,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
41,Male,African-American,5,0,5,0,Ghana,0,-39.34383608951236,-0.300683459588528
36,Male,African-American,3,0,2,1,Nigeria,0,-46.68282486694604,-11.414853507650276
28,Male,Caucasian,2,0,3,1,Germany,1,43.806194382924325,0.9500192550843528
41,Male,Caucasian,2,1,1,0,Australia,1,37.21511453120613,-12.715415186841769
29,Male,African-American,5,1,10,0,Ghana,0,-39.34383608951236,-0.300683459588528
61,Male,African-American,29,1,8,1,Ghana,0,-39.34383608951236,-0.300683459588528
22,Male,Caucasian,1,1,5,1,USA,1,25.43683117763648,-19.27406840457623
26,Male,African-American,3,1,4,1,Nigeria,0,-46.68282486694604,-11.414853507650276
22,Male,African-American,1,1,9,0,Nigeria,0,-46.68282486694604,-11.414853507650276
45,Male,African-American,2,0,6,0,Ghana,0,-39.34383608951236,-0.300683459588528
29,Male,African-American,3,0,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
26,Male,African-American,1,1,2,0,Ghana,0,-39.34383608951236,-0.300683459588528
27,Female,Caucasian,2,1,5,1,Australia,1,37.21511453120613,-12.715415186841769
28,Male,Hispanic,0,0,1,1,Mexico,0,-19.49759326883606,20.541445557669004
43,Male,Caucasian,0,0,4,1,Germany,1,43.806194382924325,0.9500192550843528
23,Male,Caucasian,0,1,9,0,Turkey,0,-1.0718220494459385,21.829144866124885
20,Male,African-American,9,1,4,1,Ghana,0,-39.34383608951236,-0.300683459588528
33,Female,African-American,0,1,3,0,Ghana,0,-39.34383608951236,-0.300683459588528
31,Female,African-American,0,0,6,0,Ghana,0,-39.34383608951236,-0.300683459588528
32,Male,African-American,1,0,3,0,Ghana,0,-39.34383608951236,-0.300683459588528
25,Female,Caucasian,2,0,3,1,Turkey,0,-1.0718220494459385,21.829144866124885
34,Female,Caucasian,9,0,10,1,Australia,1,37.21511453120613,-12.715415186841769
40,Male,African-American,6,1,7,0,Nigeria,0,-46.68282486694604,-11.414853507650276
20,Male,Hispanic,1,1,8,1,Mexico,0,-19.49759326883606,20.541445557669004
48,Male,African-American,4,1,3,0,Ghana,0,-39.34383608951236,-0.300683459588528
45,Male,Hispanic,0,0,1,1,Mexico,0,-19.49759326883606,20.541445557669004
33,Male,Other,2,1,1,1,Indonesia,0,-41.4182672672213,-17.70168411169513
27,Male,African-American,2,1,9,1,Nigeria,0,-46.68282486694604,-11.414853507650276
38,Male,African-American,5,1,3,0,Ghana,0,-39.34383608951236,-0.300683459588528
41,Male,Caucasian,5,1,1,0,USA,1,25.43683117763648,-19.27406840457623
30,Male,African-American,4,1,2,0,Ghana,0,-39.34383608951236,-0.300683459588528
22,Male,Caucasian,0,0,2,1,Norway,1,47.786863729117535,-13.981413841687583
25,Male,Caucasian,0,1,2,0,Norway,1,47.786863729117535,-13.981413841687583
23,Male,Hispanic,1,1,10,0,Brazil,0,-10.954484877497906,12.2286804464062
28,Male,Hispanic,2,1,3,1,Brazil,0,-10.954484877497906,12.2286804464062
48,Male,Caucasian,0,0,6,1,USA,1,25.43683117763648,-19.27406840457623
29,Male,Caucasian,0,1,2,0,Australia,1,37.21511453120613,-12.715415186841769
30,Male,African-American,1,0,2,0,Ghana,0,-39.34383608951236,-0.300683459588528
54,Male,Caucasian,2,0,4,1,Norway,1,47.786863729117535,-13.981413841687583
24,Male,African-American,1,1,3,1,Nigeria,0,-46.68282486694604,-11.414853507650276
55,Male,African-American,12,1,6,1,Ghana,0,-39.34383608951236,-0.300683459588528
22,Male,African-American,4,0,6,0,Ghana,0,-39.34383608951236,-0.300683459588528
24,Female,Caucasian,0,1,8,0,Turkey,0,-1.0718220494459385,21.829144866124885
33,Female,African-American,1,0,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
49,Male,Caucasian,0,0,1,0,Norway,1,47.786863729117535,-13.981413841687583
21,Male,African-American,1,1,7,0,Nigeria,0,-46.68282486694604,-11.414853507650276
20,Male,African-American,1,1,10,1,Nigeria,0,-46.68282486694604,-11.414853507650276
66,Male,African-American,5,1,2,1,Nigeria,0,-46.68282486694604,-11.414853507650276
51,Female,African-American,1,0,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
32,Male,Hispanic,7,1,7,0,Spain,1,21.28767962005639,24.26151435635069
52,Male,African-American,7,1,9,1,Nigeria,0,-46.68282486694604,-11.414853507650276
21,Male,African-American,1,1,10,1,Nigeria,0,-46.68282486694604,-11.414853507650276
52,Male,Caucasian,0,0,1,0,USA,1,25.43683117763648,-19.27406840457623
28,Male,Caucasian,2,1,1,0,Canada,1,35.83177757108504,-15.505969796835672
25,Female,African-American,0,1,5,1,Nigeria,0,-46.68282486694604,-11.414853507650276
27,Male,African-American,1,0,5,0,Nigeria,0,-46.68282486694604,-11.414853507650276
20,Male,African-American,2,1,6,1,Nigeria,0,-46.68282486694604,-11.414853507650276
41,Female,African-American,0,1,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
23,Male,African-American,3,1,10,1,Ghana,0,-39.34383608951236,-0.300683459588528
28,Male,African-American,8,1,6,1,Ghana,0,-39.34383608951236,-0.300683459588528
28,Male,African-American,5,1,10,0,Ghana,0,-39.34383608951236,-0.300683459588528
64,Female,Caucasian,2,0,1,0,Norway,1,47.786863729117535,-13.981413841687583
20,Female,African-American,1,1,8,1,Nigeria,0,-46.68282486694604,-11.414853507650276
63,Male,Caucasian,1,0,1,0,USA,1,25.43683117763648,-19.27406840457623
27,Male,African-American,2,0,6,1,Ghana,0,-39.34383608951236,-0.300683459588528
29,Male,Other,4,1,2,1,Saudi Arabia,0,-2.8107724662211027,3.629875664626517
35,Male,African-American,0,0,8,1,Ghana,0,-39.34383608951236,-0.300683459588528
22,Male,African-American,1,0,3,1,Nigeria,0,-46.68282486694604,-11.414853507650276
28,Male,African-American,9,1,7,1,Ghana,0,-39.34383608951236,-0.300683459588528
49,Female,African-American,0,1,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
22,Male,African-American,0,0,5,0,Ghana,0,-39.34383608951236,-0.300683459588528
66,Male,Caucasian,0,0,1,1,Australia,1,37.21511453120613,-12.715415186841769
31,Male,Hispanic,2,1,3,0,Spain,1,21.28767962005639,24.26151435635069
55,Male,Caucasian,1,1,1,0,Germany,1,43.806194382924325,0.9500192550843528
28,Male,Hispanic,0,1,4,0,Brazil,0,-10.954484877497906,12.2286804464062
24,Male,African-American,3,1,8,1,Ghana,0,-39.34383608951236,-0.300683459588528
36,Male,Other,3,0,4,1,Russia,0,-16.597492373513003,37.985810351285686
27,Male,African-American,0,1,2,0,Ghana,0,-39.34383608951236,-0.300683459588528
26,Male,Caucasian,6,0,8,0,Canada,1,35.83177757108504,-15.505969796835672
27,Male,African-American,9,1,10,1,Nigeria,0,-46.68282486694604,-11.414853507650276
27,Female,African-American,0,0,2,0,Nigeria,0,-46.68282486694604,-11.414853507650276
30,Male,African-American,3,1,2,1,Ghana,0,-39.34383608951236,-0.300683459588528
29,Male,Caucasian,1,1,3,0,USA,1,25.43683117763648,-19.27406840457623
23,Male,Caucasian,0,1,3,1,Australia,1,37.21511453120613,-12.715415186841769
25,Male,African-American,4,1,9,1,Nigeria,0,-46.68282486694604,-11.414853507650276
31,Male,Hispanic,5,1,6,1,Spain,1,21.28767962005639,24.26151435635069
26,Male,Caucasian,5,0,5,0,Australia,1,37.21511453120613,-12.715415186841769
20,Male,Caucasian,0,1,10,1,Germany,1,43.806194382924325,0.9500192550843528
58,Male,Caucasian,1,1,1,0,Turkey,0,-1.0718220494459385,21.829144866124885
46,Male,Caucasian,0,1,2,1,Australia,1,37.21511453120613,-12.715415186841769
41,Male,Caucasian,5,0,4,1,Norway,1,47.786863729117535,-13.981413841687583
40,Male,Caucasian,5,1,4,0,Turkey,0,-1.0718220494459385,21.829144866124885
28,Male,Caucasian,1,1,7,1,Canada,1,35.83177757108504,-15.505969796835672
59,Male,African-American,2,0,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
30,Male,African-American,1,1,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
34,Male,Caucasian,4,1,6,1,Canada,1,35.83177757108504,-15.505969796835672
30,Male,African-American,1,0,2,0,Nigeria,0,-46.68282486694604,-11.414853507650276
33,Male,African-American,1,0,1,1,Nigeria,0,-46.68282486694604,-11.414853507650276
24,Male,Hispanic,0,0,3,0,Mexico,0,-19.49759326883606,20.541445557669004
21,Male,Caucasian,0,1,3,1,Australia,1,37.21511453120613,-12.715415186841769
38,Male,Caucasian,10,1,4,1,Australia,1,37.21511453120613,-12.715415186841769
21,Male,African-American,0,1,7,0,Nigeria,0,-46.68282486694604,-11.414853507650276
24,Female,Caucasian,0,0,3,0,Germany,1,43.806194382924325,0.9500192550843528
50,Male,Caucasian,5,1,7,0,Canada,1,35.83177757108504,-15.505969796835672
26,Male,African-American,6,0,5,0,Ghana,0,-39.34383608951236,-0.300683459588528
56,Male,Caucasian,0,1,1,0,USA,1,25.43683117763648,-19.27406840457623
27,Male,Caucasian,6,1,6,1,Canada,1,35.83177757108504,-15.505969796835672
26,Male,African-American,2,0,3,0,Nigeria,0,-46.68282486694604,-11.414853507650276
30,Female,Caucasian,0,1,5,0,Norway,1,47.786863729117535,-13.981413841687583
26,Male,Caucasian,7,1,7,1,Australia,1,37.21511453120613,-12.715415186841769
25,Male,African-American,3,0,10,1,Nigeria,0,-46.68282486694604,-11.414853507650276
34,Male,Hispanic,14,1,9,1,Mexico,0,-19.49759326883606,20.541445557669004
35,Female,Caucasian,2,0,3,0,USA,1,25.43683117763648,-19.27406840457623
44,Male,Caucasian,1,1,1,1,Germany,1,43.806194382924325,0.9500192550843528
31,Female,Caucasian,0,1,4,1,USA,1,25.43683117763648,-19.27406840457623
57,Male,Caucasian,2,1,1,0,Germany,1,43.806194382924325,0.9500192550843528
36,Male,African-American,13,1,9,1,Nigeria,0,-46.68282486694604,-11.414853507650276
29,Male,African-American,5,1,8,0,Nigeria,0,-46.68282486694604,-11.414853507650276
24,Male,Asian,0,0,3,0,Indonesia,0,-41.4182672672213,-17.70168411169513
28,Female,Caucasian,0,0,3,0,Norway,1,47.786863729117535,-13.981413841687583
26,Male,African-American,2,0,3,0,Nigeria,0,-46.68282486694604,-11.414853507650276
28,Male,Caucasian,5,1,5,0,Germany,1,43.806194382924325,0.9500192550843528
59,Male,African-American,8,1,4,0,Nigeria,0,-46.68282486694604,-11.414853507650276
20,Male,African-American,0,1,5,1,Ghana,0,-39.34383608951236,-0.300683459588528
28,Male,African-American,1,1,4,0,Nigeria,0,-46.68282486694604,-11.414853507650276
40,Male,African-American,11,0,3,1,Ghana,0,-39.34383608951236,-0.300683459588528
60,Male,African-American,3,0,1,0,Ghana,0,-39.34383608951236,-0.300683459588528
33,Male,Hispanic,0,0,2,0,Brazil,0,-10.954484877497906,12.2286804464062
79,Male,Caucasian,1,0,1,0,Australia,1,37.21511453120613,-12.715415186841769
31,Male,Caucasian,3,0,4,1,Turkey,0,-1.0718220494459385,21.829144866124885
26,Male,African-American,3,1,4,0,Ghana,0,-39.34383608951236,-0.300683459588528
30,Male,Caucasian,1,0,3,1,USA,1,25.43683117763648,-19.27406840457623
39,Female,Caucasian,1,1,4,0,Australia,1,37.21511453120613,-12.715415186841769
39,Female,Caucasian,1,1,4,0,USA,1,25.43683117763648,-19.27406840457623
44,Male,African-American,0,0,5,0,Ghana,0,-39.34383608951236,-0.300683459588528
23,Male,Caucasian,0,1,2,0,Norway,1,47.786863729117535,-13.981413841687583
30,Male,African-American,6,1,4,0,Ghana,0,-39.34383608951236,-0.300683459588528
21,Male,African-American,1,1,6,1,Nigeria,0,-46.68282486694604,-11.414853507650276
43,Female,Caucasian,0,0,2,0,Germany,1,43.806194382924325,0.9500192550843528
27,Female,African-American,1,0,10,0,Ghana,0,-39.34383608951236,-0.300683459588528
25,Female,African-American,1,1,4,0,Nigeria,0,-46.68282486694604,-11.414853507650276
52,Male,Caucasian,7,1,2,0,Canada,1,35.83177757108504,-15.505969796835672
24,Female,African-American,1,0,5,1,Ghana,0,-39.34383608951236,-0.300683459588528
45,Male,African-American,1,1,1,1,Ghana,0,-39.34383608951236,-0.300683459588528
33,Female,African-American,3,1,6,1,Ghana,0,-39.34383608951236,-0.300683459588528
50,Male,African-American,7,1,5,1,Nigeria,0,-46.68282486694604,-11.414853507650276
41,Male,Hispanic,0,1,3,0,Mexico,0,-19.49759326883606,20.541445557669004
69,Male,Other,0,0,1,0,Indonesia,0,-41.4182672672213,-17.70168411169513
31,Male,African-American,0,1,5,0,Ghana,0,-39.34383608951236,-0.300683459588528
33,Male,Other,0,0,2,0,Saudi Arabia,0,-2.8107724662211027,3.629875664626517
42,Male,Hispanic,1,0,1,0,Mexico,0,-19.49759326883606,20.541445557669004
22,Male,Hispanic,0,1,6,0,Brazil,0,-10.954484877497906,12.2286804464062
36,Male,African-American,7,0,5,0,Nigeria,0,-46.68282486694604,-11.414853507650276
55,Male,Caucasian,2,0,1,0,USA,1,25.43683117763648,-19.27406840457623
54,Male,Caucasian,0,0,1,0,Canada,1,35.83177757108504,-15.505969796835672
32,Female,Caucasian,0,0,1,0,Norway,1,47.786863729117535,-13.981413841687583
23,Male,Caucasian,4,0,5,1,USA,1,25.43683117763648,-19.27406840457623
20,Male,African-American,1,0,4,1,Nigeria,0,-46.68282486694604,-11.414853507650276
53,Male,African-American,2,1,2,1,Nigeria,0,-46.68282486694604,-11.414853507650276
58,Male,Caucasian,4,1,5,1,Turkey,0,-1.0718220494459385,21.829144866124885
23,Female,Caucasian,1,0,6,0,Turkey,0,-1.0718220494459385,21.829144866124885
24,Male,African-American,1,1,2,0,Nigeria,0,-46.68282486694604,-11.414853507650276
41,Male,Caucasian,1,1,1,0,Australia,1,37.21511453120613,-12.715415186841769
45,Male,African-American,1,0,1,0,Nigeria,0,-46.68282486694604,-11.414853507650276
51,Female,African-American,10,1,10,0,Nigeria,0,-46.68282486694604,-11.414853507650276
23,Male,Other,2,0,4,0,Saudi Arabia,0,-2.8107724662211027,3.629875664626517
52,Female,Caucasian,0,0,3,0,Norway,1,47.786863729117535,-13.981413841687583
26,Male,Other,1,1,4,1,Saudi Arabia,0,-2.8107724662211027,3.629875664626517
54,Male,Caucasian,3,1,2,0,Turkey,0,-1.0718220494459385,21.829144866124885
26,Male,Caucasian,0,0,4,0,Australia,1,37.21511453120613,-12.715415186841769
48,Male,Asian,0,0,1,0,Indonesia,0,-41.4182672672213,-17.70168411169513
24,Male,African-American,0,0,7,0,Nigeria,0,-46.68282486694604,-11.414853507650276
30,Male,Other,4,0,9,1,Russia,0,-16.597492373513003,37.985810351285686
45,Male,Hispanic,1,0,6,0,Mexico,0,-19.49759326883606,20.541445557669004
31,Male,Hispanic,0,1,10,0,Brazil,0,-10.954484877497906,12.2286804464062
43,Male,African-American,2,1,7,0,Nigeria,0,-46.68282486694604,-11.414853507650276
41,Male,Caucasian,11,1,4,1,Norway,1,47.786863729117535,-13.981413841687583
55,Male,Caucasian,3,1,7,1,Canada,1,35.83177757108504,-15.505969796835672
28,Male,Caucasian,0,0,3,0,Australia,1,37.21511453120613,-12.715415186841769
